Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Relative Effort,Commute,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Average Cadence,Max Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone
981385273,"May 11, 2017, 2:23:04 PM","Sick, slow and steady ",Run,"I think today I learned that running doesn't have to be fast to be a workout, Stillwater hills really do suck (I should do repeats sometime), and I really should listen to my body when I know I'm not feeling well. ",2253,6.48,,false,"",activities/981385273.gpx,71.6676025390625,,2253.0,2148.0,6488.2998046875,4.900000095367432,,105.71700286865234,,213.0,292.1000061035156,15.5,-0.004623710177838802,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
982726344,"May 12, 2017, 1:01:40 PM",Before grandmas ,Ride,"When you realize the ""breaking2"" crew would have only been .25 mph behind you ",2222,12.26,,false,,activities/982726344.gpx,71.6676025390625,,2222.0,2177.0,12266.099609375,11.199999809265137,,117.9209976196289,,209.60000610351562,292.0,17.200000762939453,-0.003261019941419363,,,,,,,,96.65910339355469,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
983179974,"May 12, 2017, 7:13:33 PM",Iron range trail run ,Run,"",3252,8.13,,false,"",activities/983179974.gpx,71.6676025390625,,3252.0,2756.0,8132.7998046875,4.900000095367432,,154.52099609375,,424.8999938964844,481.29998779296875,37.29999923706055,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
984398332,"May 13, 2017, 2:19:34 PM",Iron Range Long Run,Run,Sometimes you just keep going. Dodged a lot of puddles. Chased a grouse. ,5171,14.71,,false,"",activities/984398332.gpx,71.6676025390625,,5171.0,4710.0,14710.2001953125,8.100000381469727,,160.74099731445312,,414.79998779296875,490.3999938964844,49.70000076293945,-0.004078799858689308,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
987586064,"May 15, 2017, 3:43:30 PM","It's not racing, it's not running. It's saying hello to the trees",Run,"",4217,12.31,,false,"",activities/987586064.gpx,71.6676025390625,,4217.0,3667.0,12318.599609375,4.900000095367432,,30.621000289916992,,273.8999938964844,291.79998779296875,23.0,0.0,,,,,,,,,1098.329345703125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
989828258,"May 16, 2017, 4:02:47 PM",New 2 mile PR?!?,Run,,1778,5.82,,false,"",activities/989828258.gpx,71.6676025390625,,1778.0,1445.0,5823.2998046875,6.0,,29.93320083618164,,275.0,295.0,22.399999618530273,-0.003434479935094714,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
989914726,"May 15, 2017, 11:07:00 PM",Friends,Ride,,1200,6.11,,false,,,71.6676025390625,,1200.0,1200.0,6115.52001953125,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
990469792,"May 16, 2017, 7:30:09 PM",Afternoon Run,Run,,2980,8.47,,false,"",activities/990469792.gpx,71.6676025390625,,2980.0,2907.0,8470.7001953125,4.300000190734863,,50.2223014831543,,274.0,304.1000061035156,18.100000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
992568161,"May 17, 2017, 3:32:27 PM",A practice with patient ascents,Run,,3625,2.69,,false,"",activities/992568161.gpx,71.6676025390625,,3625.0,3214.0,2690.0,2.0999999046325684,,303.8429870605469,,213.0,238.0,46.0,-0.1561339944601059,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
994188347,"May 18, 2017, 1:03:58 PM",Morning Run,Run,"New longest run, second ever ""half marathon,"" and I wasn't even going to run today",7250,22.87,,false,"",activities/994188347.gpx,71.6676025390625,,7250.0,7180.0,22875.900390625,5.300000190734863,,94.39230346679688,,209.8000030517578,305.3999938964844,13.800000190734863,-0.00611998001113534,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
995727338,"May 19, 2017, 4:39:04 PM",Lunch Ride,Ride,Recovery. Ran in to Genna Bartingale! ,2700,7.24,,false,,,71.6676025390625,,2700.0,2700.0,7242.06005859375,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
997075634,"May 20, 2017, 2:29:50 PM",What is rain but water anyway?,Run,,3664,12.02,,false,"",activities/997075634.gpx,71.6676025390625,,3664.0,3454.0,12022.900390625,5.800000190734863,,117.11399841308594,,209.5,292.1000061035156,15.699999809265137,-0.002495239954441786,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
998874494,"May 21, 2017, 2:45:05 PM",Morning Run,Run,,1423,3.86,,false,"",activities/998874494.gpx,71.6676025390625,,1423.0,1287.0,3859.5,5.699999809265137,,26.860700607299805,,274.79998779296875,298.0,27.299999237060547,-0.036274101585149765,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1000377733,"May 22, 2017, 2:51:13 PM",Finally a nice day and I tanked BUT WAIT CHILKOOT KOM,Run,"Laborious, first climb of chilkoot, 6 turkey vultures/osprey/something circling over St. Michaels ",3245,9.89,,false,"",activities/1000377733.gpx,71.6676025390625,,3245.0,2983.0,9898.7998046875,5.0,,130.83399963378906,,216.0,292.1000061035156,27.399999618530273,-0.0030306701082736254,,,,,,,,,889.873046875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1001920711,"May 23, 2017, 2:20:04 PM",Off day - also I guess I'm signed up for StillH2O Half this weekend...,Ride,Cool birds at cow pasture identified as tree swallows?,5922,31.37,,false,,activities/1001920711.gpx,71.6676025390625,,5922.0,5532.0,31374.5,10.300000190734863,,140.06500244140625,,263.70001220703125,300.29998779296875,13.300000190734863,-0.0012749199522659183,,,,,,,,88.385498046875,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1001942327,"May 23, 2017, 4:07:50 PM",Loosen things up,Run,,431,1.39,,false,"",activities/1001942327.gpx,71.6676025390625,,431.0,425.0,1395.9000244140625,4.199999809265137,,0.0,,289.0,292.1000061035156,3.0999999046325684,-0.01432770024985075,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1002610413,"May 23, 2017, 10:03:24 PM",I guess we're going out again today STRONG,Run,I still can't believe my body can do this ,2234,7.77,,false,"",activities/1002610413.gpx,71.6676025390625,,2234.0,2110.0,7772.7001953125,6.800000190734863,,20.073299407958984,,271.70001220703125,295.0,18.200000762939453,-0.00771933002397418,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1004239967,"May 24, 2017, 6:15:00 PM",Time with the orchadorks at lake Calhoun ,Walk,"",5400,0,,false,"",,71.6676025390625,,5400.0,5400.0,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1005043810,"May 25, 2017, 1:44:25 PM",Half marathon in 47 hours ,Run,"",2486,6.58,,false,"",activities/1005043810.gpx,71.6676025390625,,2486.0,2161.0,6585.60009765625,4.800000190734863,,62.013301849365234,,244.0,292.1000061035156,15.600000381469727,-0.0030369299929589033,,,,,,,,,589.2127685546875,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1006550161,"May 26, 2017, 2:20:29 PM",Stillwater Half in 23 hours ,Run,Wanted that one slower,1026,3.54,,false,"",activities/1006550161.gpx,71.6676025390625,,1026.0,1000.0,3547.800048828125,4.5,,42.49919891357422,,260.0,292.1000061035156,15.100000381469727,-0.008455939590930939,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1008110005,"May 27, 2017, 1:01:02 PM",Stillwater Half Marathon,Run,"",6251,21.38,,false,"",activities/1008110005.gpx,71.6676025390625,,6251.0,6247.0,21381.099609375,5.099999904632568,,113.36100006103516,,251.0,316.20001220703125,27.0,-0.2244970053434372,,,,,,,,,1877.9114990234375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1008292798,"May 26, 2017, 9:28:58 PM",Friends ,Ride,,900,2.89,,false,,,71.6676025390625,,900.0,900.0,2896.820068359375,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1010549111,"May 28, 2017, 8:42:19 PM",Recovery ride,Ride,,2700,9.65,,false,,,71.6676025390625,,2700.0,2700.0,9656.080078125,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1011350010,"May 29, 2017, 2:29:44 PM",Recovery - no watch ,Run,,2100,6.43,,false,"",,71.6676025390625,,2100.0,2100.0,6437.39013671875,,,,,,,,0.0,,,,,,,,,566.8543090820312,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1013245111,"May 30, 2017, 6:16:21 PM",Legs still burnt ,Run,,2649,7.65,,false,"",activities/1013245111.gpx,71.6676025390625,,2649.0,2491.0,7655.7001953125,5.800000190734863,,72.95349884033203,,270.0,287.29998779296875,18.700000762939453,0.01698080077767372,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1013665371,"May 31, 2017, 12:14:01 AM",Evening Hike,Hike,Test run of the Chacos,1046,1.64,,false,"",activities/1013665371.gpx,71.6676025390625,,1046.0,1029.0,1645.300048828125,3.9000000953674316,,24.775299072265625,,286.20001220703125,301.20001220703125,14.300000190734863,0.19449299573898315,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1014473651,"May 31, 2017, 2:33:04 PM",BC Walk,Walk,,4935,7.24,,false,"",activities/1014473651.gpx,,,4935.0,4743.0,7240.2998046875,2.200000047683716,,58.593299865722656,,210.89999389648438,261.70001220703125,14.699999809265137,0.0013811599928885698,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1014951067,"May 31, 2017, 7:48:52 PM",Jones and back ,Ride,,1080,5.63,,false,,,71.6676025390625,,1080.0,1080.0,5632.72021484375,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1015059228,"May 31, 2017, 8:47:43 PM",Got the legs turning pretty well post-half marathon ,Run,,2345,8.43,,false,"",activities/1015059228.gpx,71.6676025390625,,2345.0,2340.0,8434.2001953125,5.099999904632568,,68.44239807128906,,263.70001220703125,292.1000061035156,16.600000381469727,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1016025536,"Jun 1, 2017, 1:54:16 PM",Stillwater hill hopping - tried to brute force a Myrtle PR and obviously got humbled ,Run,,3452,10.08,,false,"",activities/1016025536.gpx,71.6676025390625,,3452.0,3388.0,10079.7998046875,6.5,,211.2310028076172,,212.0,292.1000061035156,26.899999618530273,-0.003968330100178719,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1017591098,"Jun 2, 2017, 1:33:33 PM",Jog->shuffle->trudge ,Run,"That was one of the worst runs just by feel that I've had in two weeks or so. Both legs and lungs were overloaded and it felt like work from mile 1.5. Couldn't even take downhills at a faster clip. Due to yesterday's hills? Or just fatigue potentially. 

Note: watched a guy save a cat on the top of sawmill ",4472,12.16,,false,"",activities/1017591098.gpx,71.6676025390625,,4472.0,4079.0,12165.7001953125,4.699999809265137,,126.53500366210938,,208.0,292.1000061035156,44.0,-0.0024659500923007727,,,,,,,,,1089.14501953125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1022430073,"Jun 5, 2017, 1:56:29 PM",Welcome to Muskegon,Run,,1951,6.17,,false,"",activities/1022430073.gpx,71.6676025390625,,1951.0,1890.0,6172.0,4.599999904632568,,29.749300003051758,,177.8000030517578,192.39999389648438,29.5,-0.0016202200204133987,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1022824360,"Jun 5, 2017, 6:24:33 PM",Michigan Lakeshore ,Walk,,2100,1.77,,false,"",,,,2100.0,2100.0,1770.280029296875,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1023152577,"Jun 5, 2017, 11:45:09 PM",Welcome to Muskegon Pt. 2 ,Run,,2388,8.27,,false,"",activities/1023152577.gpx,71.6676025390625,,2388.0,2378.0,8271.400390625,5.300000190734863,,8.925000190734863,,190.0,197.10000610351562,5.599999904632568,-0.001208989997394383,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1024501420,"Jun 6, 2017, 11:15:55 PM",1st Lakeshore trail exploration,Run,"",2786,8.79,,false,"",activities/1024501420.gpx,71.6676025390625,,2786.0,2581.0,8791.2998046875,5.900000095367432,,20.547500610351562,,177.0,192.39999389648438,5.800000190734863,0.0,,,,,,,,,775.4347534179688,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1025413240,"Jun 7, 2017, 4:07:16 PM",Day 2 Lunch,Walk,"",2899,3.94,,false,"",activities/1025413240.gpx,71.6676025390625,,2899.0,2859.0,3940.39990234375,2.799999952316284,,4.335710048675537,,176.8000030517578,180.1999969482422,9.100000381469727,-0.035529401153326035,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1025885810,"Jun 7, 2017, 8:57:22 PM",Afternoon Run,Run,,1548,5.06,,false,"",activities/1025885810.gpx,71.6676025390625,,1548.0,1522.0,5067.60009765625,5.0,,13.753800392150879,,185.5,192.89999389648438,6.5,-0.0019733200315386057,,,,,,,,,447.23040771484375,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1028606581,"Jun 9, 2017, 6:31:40 PM",5k with Tom ,Run,,2565,7.78,,false,"",activities/1028606581.gpx,71.6676025390625,,2565.0,2510.0,7781.89990234375,4.599999904632568,,28.778600692749023,,179.39999389648438,193.0,26.200000762939453,0.0012850300408899784,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1029617569,"Jun 10, 2017, 12:05:35 PM",Morning Run,Run,,3988,12.28,,false,"",activities/1029617569.gpx,71.6676025390625,,3988.0,3868.0,12279.400390625,4.400000095367432,,19.717599868774414,,185.5,193.10000610351562,7.0,-0.0008143719751387835,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1030164600,"Jun 10, 2017, 4:33:47 PM",Silver Lake Lighthouse ,Hike,"",1091,0.60,,false,"",activities/1030164600.gpx,71.6676025390625,,1091.0,569.0,604.0999755859375,7.199999809265137,,0.0,,179.0,181.60000610351562,6.5,-0.16553600132465363,,,,,,,,,53.19496154785156,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1030231549,"Jun 10, 2017, 6:09:54 PM",Silver Lake Dunes,Hike,"",2665,1.88,,false,"",activities/1030231549.gpx,71.6676025390625,,2665.0,1772.0,1882.4000244140625,5.0,,50.677799224853516,,178.39999389648438,210.6999969482422,42.400001525878906,-0.5684229731559753,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1030463599,"Jun 10, 2017, 8:12:56 PM",Other not recorded ,Hike,"",7200,3.21,,false,"",,71.6676025390625,,7200.0,7200.0,3218.699951171875,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1031512800,"Jun 11, 2017, 12:05:05 PM",West Lakeshore,Run,"",5331,16.49,,false,"",activities/1031512800.gpx,71.6676025390625,,5331.0,5142.0,16495.599609375,4.900000095367432,,38.069698333740234,,176.1999969482422,189.0,21.600000381469727,-0.0012124399654567242,,,,,,,,,1456.3408203125,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1032595627,"Jun 12, 2017, 2:27:11 AM",Michigan Sunset ,Walk,"",3600,3.70,,false,"",,71.6676025390625,,3600.0,3600.0,3701.5,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1034782464,"Jun 13, 2017, 4:46:06 PM",Lunch Walk,Walk,,1200,1.12,,false,"",,,,1200.0,1200.0,1126.5400390625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1035411649,"Jun 13, 2017, 10:37:24 PM",Pere Marquette Dunes are awesome but heat + sand = no go,Run,Saw a tiny tiny fawn,2560,6.81,,false,"",activities/1035411649.gpx,71.6676025390625,,2560.0,2338.0,6812.2001953125,5.199999809265137,,112.65899658203125,,175.1999969482422,225.5,48.599998474121094,-0.030827000737190247,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1035453676,"Jun 13, 2017, 11:44:59 PM",I wanted 8 today ,Run,,1094,3.58,,false,"",activities/1035453676.gpx,71.6676025390625,,1094.0,1090.0,3582.60009765625,5.099999904632568,,4.75832986831665,,190.0,193.10000610351562,9.600000381469727,-0.008373809978365898,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1037108752,"Jun 15, 2017, 12:06:08 AM",Rain ruined,Run,,1728,5.88,,false,"",activities/1037108752.gpx,71.6676025390625,,1728.0,1710.0,5880.2998046875,6.199999809265137,,2.1357100009918213,,190.0,192.1999969482422,3.5,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1038606778,"Jun 15, 2017, 9:35:36 PM",Run fast attack hills ,Run,,3036,9.27,,false,"",activities/1038606778.gpx,71.6676025390625,,3036.0,2915.0,9272.900390625,5.300000190734863,,122.76799774169922,,177.6999969482422,219.89999389648438,49.20000076293945,0.0064704702235758305,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1039986046,"Jun 16, 2017, 10:09:29 PM",Coolest run I've ever done ,Run,"",4664,9.15,,false,"",activities/1039986046.gpx,71.6676025390625,,4664.0,4013.0,9156.0,6.800000190734863,,287.26300048828125,,177.5,243.60000610351562,49.70000076293945,-0.0032765399664640427,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1040010818,"Jun 16, 2017, 11:59:08 PM",Missed data,Run,,360,0.96,,false,"",,71.6676025390625,,360.0,360.0,965.6079711914062,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1040998347,"Jun 17, 2017, 1:15:37 PM",Hoffmaster/Ottawa Dunes Introduction,Run,These will be my trails of choice I think...,6532,15.34,,false,"",activities/1040998347.gpx,71.6676025390625,,6532.0,6278.0,15345.2998046875,4.699999809265137,,337.3529968261719,,179.8000030517578,236.0,49.400001525878906,-0.0006516649737022817,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1043396091,"Jun 18, 2017, 8:45:08 PM",Time to starting cooling down for Saturday,Run,"",1110,3.61,,false,"",activities/1043396091.gpx,71.6676025390625,,1110.0,1099.0,3610.300048828125,4.099999904632568,,3.0799999237060547,,190.0,193.10000610351562,1.7999999523162842,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1044936120,"Jun 19, 2017, 11:17:40 PM",Road legs feel weird ,Run,,2316,7.53,,false,"",activities/1044936120.gpx,71.6676025390625,,2316.0,2309.0,7531.10009765625,4.699999809265137,,8.855119705200195,,190.0,195.0,10.399999618530273,-0.0013278300175443292,,,,,,,,,663.8671264648438,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1048084494,"Jun 21, 2017, 9:48:33 PM",Afternoon Run,Run,,2266,7.97,,false,"",activities/1048084494.gpx,71.6676025390625,,2266.0,2266.0,7974.7001953125,5.199999809265137,,62.74530029296875,,175.1999969482422,196.0,18.700000762939453,0.001253969967365265,,,,,,,,,708.6526489257812,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1049660375,"Jun 22, 2017, 11:47:37 PM",Evening Run,Run,,1133,3.61,,false,"",activities/1049660375.gpx,71.6676025390625,,1133.0,1127.0,3612.39990234375,4.300000190734863,,2.130000114440918,,190.0,192.1999969482422,3.200000047683716,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1051611867,"Jun 24, 2017, 11:00:50 AM",Seaway Half Marathon - Muskegon,Run,All I'm thinking about are the warriors out at #ws100 kicking it off this morning ,6237,21.54,,false,"",activities/1051611867.gpx,71.6676025390625,,6237.0,6218.0,21548.400390625,5.300000190734863,,79.3844985961914,,175.1999969482422,192.1999969482422,22.5,0.0009281429811380804,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1053456142,"Jun 25, 2017, 1:05:26 PM",Recovery - North Muskegon ,Ride,,3809,20.08,,false,,activities/1053456142.gpx,71.6676025390625,,3809.0,3653.0,20085.69921875,9.5,,54.07619857788086,,177.0,192.39999389648438,10.100000381469727,-0.0004978670040145516,,,,,,,,72.88059997558594,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1055831358,"Jun 26, 2017, 10:39:50 PM",Free now that the Half is done ,Run,First run with the new Teton hydration pack ,4409,10.84,,false,"",activities/1055831358.gpx,71.6676025390625,,4409.0,3702.0,10840.5,6.800000190734863,,239.468994140625,,175.8000030517578,214.60000610351562,49.400001525878906,-0.006457270123064518,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1057350170,"Jun 27, 2017, 10:36:02 PM",Evening Run,Run,,2192,5.84,,false,"",activities/1057350170.gpx,71.6676025390625,,2192.0,2035.0,5847.39990234375,5.800000190734863,,184.53700256347656,,176.60000610351562,219.39999389648438,50.0,-0.005130489822477102,,,,,,,,,589.9700317382812,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1060317545,"Jun 30, 2017, 12:05:55 AM",Not feeling motivated ,Run,,1182,4.12,,false,"",activities/1060317545.gpx,71.6676025390625,,1182.0,1175.0,4128.10009765625,6.199999809265137,,0.0,,190.89999389648438,193.0,3.200000047683716,-0.007267269771546125,,,,,,,,,363.6295166015625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1061546266,"Jun 30, 2017, 10:48:03 PM",Evening Ride,Ride,,4127,24.89,,false,,activities/1061546266.gpx,71.6676025390625,,4127.0,4050.0,24898.19921875,9.800000190734863,,61.79090118408203,,175.3000030517578,192.39999389648438,18.100000381469727,-0.0004016350139863789,,,,,,,,87.3427963256836,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
1062703491,"Jul 1, 2017, 4:02:03 PM",Sleeping Bear Dunes State Park,Hike,"",5757,4.27,,false,"",activities/1062703491.gpx,71.6676025390625,,5757.0,4188.0,4277.5,6.599999904632568,,104.98799896240234,,178.6999969482422,242.1999969482422,30.299999237060547,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1063232504,"Jul 1, 2017, 8:34:41 PM",Sleeping Bear Dunes State Park - Pyramid Point,Hike,"",4476,3.26,,false,"",activities/1063232504.gpx,71.6676025390625,,4476.0,2973.0,3261.5,6.0,,138.24099731445312,,214.3000030517578,294.70001220703125,47.5,-0.02759470045566559,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1065645480,"Jul 2, 2017, 7:46:19 PM",Tahquamenon State Park - Lower falls ,Hike,"",11690,10.13,,false,"",activities/1065645480.gpx,71.6676025390625,,11690.0,9346.0,10133.2998046875,4.599999904632568,,103.15399932861328,,188.6999969482422,215.39999389648438,29.5,0.003947379998862743,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1065646872,"Jul 2, 2017, 11:00:56 PM",Tahquamenon State Park- Upper falls ,Hike,"",1500,1.61,,false,"",,71.6676025390625,,1500.0,1500.0,1609.4000244140625,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1066274457,"Jul 3, 2017, 9:23:22 PM",Muskallonge State Park - Superior Lakeshore,Hike,"",2400,2.09,,false,"",,71.6676025390625,,2400.0,2400.0,2092.199951171875,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
1067139903,"Jul 4, 2017, 12:39:58 PM",Happy 4th!,Run,"Met Jack @ mile 9 - native to Muskegon, really nice guy",8218,18.42,,false,"",activities/1067139903.gpx,71.6676025390625,,8218.0,7962.0,18424.80078125,4.699999809265137,,425.6969909667969,,174.10000610351562,241.60000610351562,48.20000076293945,-0.009226690046489239,,,,,,,,,1753.1441650390625,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090650.0,,,,,,
1071215277,"Jul 6, 2017, 10:50:31 PM",Body crashed by 4,Run,"",2685,9.17,,false,"",activities/1071215277.gpx,71.6676025390625,,2685.0,2603.0,9171.2001953125,6.099999904632568,,9.782560348510742,,190.0,198.0,10.199999809265137,-0.0010903700022026896,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,2090655.0,,,,,,
